total_orders,total_returns,days_to_return_avg,high_value_returns,category_return_ratio,exchange_ratio,location,damaged_returns,device_fingerprint,seasonal_spikes,multi_device,label,user_id
12,1,11.5,0,0.327,0.859,San Jose,0,Safari_Android_8843,0,0,0,user_000189
7,0,14.2,0,0.116,0.0,New York,0,Firefox_Windows_5648,0,0,0,user_001622
7,2,8.8,0,0.19,0.627,Jacksonville,0,Firefox_macOS_3169,0,1,0,user_005252
10,2,11.2,0,0.136,0.84,Austin,0,Chrome_Android_9697,1,0,0,user_005075
7,0,12.5,0,0.171,0.0,Columbus,0,Edge_Android_7345,0,0,0,user_004127
10,0,16.4,0,0.127,0.0,Phoenix,0,Chrome_iOS_2608,0,0,0,user_001101
9,0,10.2,0,0.205,0.0,Jacksonville,0,Safari_macOS_3806,0,0,0,user_001485
9,2,17.5,0,0.251,0.617,Dallas,0,Chrome_macOS_5760,0,0,0,user_002155
41,15,11.6,1,0.306,0.564,Philadelphia,1,Chrome_macOS_8898,1,1,0,edge_000692
9,2,16.4,0,0.287,0.437,Austin,0,Chrome_Android_6704,0,0,0,user_003128
2,0,8.7,0,0.105,0.0,Los Angeles,0,Edge_Windows_1241,0,1,0,user_003067
30,8,5.6,2,0.222,0.734,Chicago,0,Chrome_iOS_1872,0,1,0,edge_000512
9,2,14.1,0,0.119,0.637,Austin,0,Chrome_Android_6026,1,1,0,user_000545
5,1,8.6,0,0.253,0.819,Philadelphia,0,Safari_Android_1217,0,0,0,user_006400
9,0,15.6,0,0.274,0.0,New York,0,Chrome_iOS_4222,0,1,0,user_005336
8,0,11.4,0,0.236,0.0,Houston,0,Edge_Windows_9344,1,1,0,user_005587
6,2,4.2,0,0.238,0.692,San Diego,0,Safari_macOS_6290,1,0,0,user_003432
14,0,9.6,0,0.332,0.0,San Jose,0,Firefox_Android_3094,1,0,0,user_005621
18,6,14.6,3,0.597,0.145,Philadelphia,1,Edge_Android_4356,1,1,1,fraud_000110
14,5,5.3,2,0.615,0.153,Houston,2,Firefox_Android_5421,0,1,1,fraud_000551
7,0,13.0,0,0.088,0.0,San Diego,0,Chrome_Windows_5827,1,1,0,user_005664
5,1,12.9,0,0.655,0.983,San Antonio,0,Safari_Android_3865,0,1,0,user_001723
9,0,12.5,0,0.228,0.0,Houston,0,Chrome_Android_4808,0,1,0,user_007762
32,11,7.2,2,0.185,0.831,Jacksonville,1,Firefox_Android_9520,1,1,0,edge_000206
11,1,9.6,0,0.222,0.758,New York,0,Safari_Android_4787,0,0,0,user_001371
36,17,17.0,2,0.032,0.701,San Antonio,1,Edge_iOS_6913,0,0,0,edge_000435
9,0,10.6,0,0.203,0.0,Charlotte,0,Chrome_Android_7775,0,1,0,user_006132
14,4,8.8,0,0.195,0.627,Phoenix,0,Edge_Android_1686,0,1,0,user_003854
7,1,13.5,0,0.149,0.777,Chicago,0,Firefox_Android_6301,1,0,0,user_000540
8,0,7.6,0,0.07,0.0,San Diego,0,Chrome_iOS_8033,1,1,0,user_000344
10,2,13.5,0,0.284,0.718,New York,0,Edge_macOS_2730,0,0,0,user_008447
6,0,11.1,0,0.389,0.0,San Antonio,0,Firefox_Android_6554,0,1,0,user_002051
22,12,27.8,7,0.818,0.064,Austin,4,Edge_iOS_4345,0,1,1,fraud_000084
10,0,18.8,0,0.351,0.0,Phoenix,0,Firefox_macOS_7156,0,0,0,user_002274
7,1,12.7,0,0.215,0.836,San Antonio,0,Chrome_iOS_8337,1,0,0,user_006279
21,14,1.5,5,0.925,0.505,Columbus,7,Safari_Android_5040,1,1,1,fraud_000095
15,0,12.5,0,0.156,0.0,Los Angeles,0,Firefox_macOS_3084,1,0,0,user_005848
9,2,8.0,0,0.289,0.75,Chicago,0,Chrome_macOS_8461,1,0,0,user_002035
6,1,15.8,0,0.239,0.652,Houston,0,Chrome_macOS_8270,1,1,0,user_002275
11,2,8.3,0,0.191,0.482,Charlotte,0,Firefox_Windows_7447,0,1,0,user_002229
29,11,15.6,6,0.207,0.582,Austin,0,Edge_iOS_2065,0,1,0,edge_000430
9,0,8.5,0,0.193,0.0,Los Angeles,0,Chrome_Android_9621,0,1,0,user_004308
5,0,19.1,0,0.155,0.0,New York,0,Safari_Android_5435,1,0,0,user_003334
12,4,16.1,0,0.437,0.869,Columbus,0,Chrome_Android_9399,0,1,0,user_002195
10,2,11.3,0,0.473,0.912,Phoenix,0,Safari_iOS_8533,0,1,0,user_006682
13,3,16.0,0,0.156,0.637,Phoenix,0,Firefox_Windows_7578,1,1,0,user_006954
12,6,16.9,0,0.196,0.837,Dallas,0,Edge_macOS_4271,0,0,0,user_000390
33,10,9.6,4,0.161,0.74,Houston,0,Chrome_Windows_1260,1,0,0,edge_000198
11,3,6.8,0,0.055,0.728,Houston,0,Chrome_iOS_7895,1,0,0,user_000982
7,0,9.5,0,0.013,0.0,San Antonio,0,Firefox_iOS_8491,1,1,0,user_000074
43,14,7.3,4,0.164,0.668,San Jose,2,Safari_Windows_2424,0,1,0,edge_000453
7,1,17.7,0,0.292,0.548,Houston,0,Safari_iOS_2363,0,0,0,user_008197
8,2,5.4,0,0.064,0.426,San Jose,0,Edge_iOS_2377,1,1,0,user_007257
7,4,11.9,0,0.114,0.608,Los Angeles,0,Edge_Android_1753,1,1,0,user_001008
18,8,29.2,7,0.909,0.229,New York,4,Safari_Android_2759,1,0,1,fraud_000564
7,3,13.7,0,0.51,0.192,New York,0,Firefox_macOS_9678,1,0,0,user_006781
24,17,16.2,11,0.763,0.048,Chicago,2,Edge_Android_5839,1,0,1,fraud_000226
31,8,23.2,4,0.42,0.341,Austin,0,Chrome_iOS_5474,1,1,0,edge_000307
10,4,10.2,0,0.246,0.035,Fort Worth,0,Chrome_Windows_7054,1,1,0,user_003140
9,2,9.6,0,0.483,0.475,Phoenix,0,Chrome_Windows_5020,0,1,0,user_003861
8,2,14.1,0,0.155,0.906,Philadelphia,0,Safari_iOS_3599,0,0,0,user_007422
22,14,4.0,9,0.824,0.29,Houston,12,Edge_iOS_9135,1,0,1,fraud_000328
9,2,13.9,0,0.39,0.8,Charlotte,0,Chrome_Android_3184,0,0,0,user_000128
7,0,9.7,0,0.242,0.0,Columbus,0,Firefox_Android_5705,0,1,0,user_004262
10,3,9.0,0,0.212,0.776,New York,0,Chrome_macOS_3347,1,1,0,user_007747
8,1,11.3,0,0.16,0.697,Dallas,0,Firefox_Windows_4296,0,0,0,user_001451
18,11,2.8,6,0.939,0.659,San Antonio,5,Edge_Windows_9720,1,1,1,fraud_000267
7,0,21.6,0,0.239,0.0,Houston,0,Firefox_Windows_2098,0,0,0,user_003850
4,0,3.5,0,0.239,0.0,Chicago,0,Firefox_macOS_1013,0,1,0,user_006477
10,1,7.3,0,0.113,0.51,San Diego,0,Chrome_Android_4831,0,1,0,user_005028
10,0,8.7,0,0.28,0.0,Jacksonville,0,Safari_Windows_4248,1,0,0,user_006124
28,11,10.6,2,0.498,0.436,San Antonio,1,Firefox_Android_9518,0,0,0,edge_000478
13,1,10.2,0,0.139,0.676,Fort Worth,0,Firefox_iOS_3018,0,1,0,user_007638
9,1,21.7,0,0.533,0.656,Charlotte,0,Chrome_Windows_2797,1,1,0,user_005315
7,2,15.9,0,0.363,0.475,Houston,0,Edge_Windows_4204,0,0,0,user_007556
5,1,11.0,0,0.221,0.751,Charlotte,0,Safari_Android_6473,0,0,0,user_004975
9,1,14.1,0,0.132,0.826,Columbus,0,Safari_macOS_4755,1,0,0,user_001199
13,1,10.0,0,0.334,0.464,New York,0,Edge_macOS_6738,0,1,0,user_002908
8,0,19.0,0,0.379,0.0,Philadelphia,0,Chrome_Windows_2102,0,0,0,user_004795
6,0,12.2,0,0.448,0.0,Columbus,0,Firefox_Android_9979,0,1,0,user_008250
8,0,7.6,0,0.148,0.0,San Jose,0,Edge_Windows_7717,0,1,0,user_006571
10,2,10.6,0,0.378,0.764,Phoenix,0,Safari_iOS_8255,0,1,0,user_005283
7,1,16.2,0,0.084,0.483,Charlotte,0,Safari_Android_8975,0,1,0,user_001076
23,9,3.0,6,0.719,0.245,San Antonio,3,Safari_macOS_4211,1,1,1,fraud_000542
9,0,12.6,0,0.262,0.0,Dallas,0,Chrome_Android_5544,0,1,0,user_002052
12,1,13.8,0,0.146,0.736,Columbus,0,Chrome_Android_1879,0,1,0,user_000953
8,1,10.8,0,0.029,0.657,Los Angeles,0,Safari_Windows_8519,0,0,0,user_006780
7,2,5.4,0,0.185,0.718,Austin,0,Firefox_macOS_9073,0,1,0,user_006262
38,14,1.0,5,0.188,0.769,Los Angeles,2,Safari_macOS_4909,1,1,0,edge_000042
10,2,12.5,0,0.26,0.166,San Antonio,0,Safari_Android_1669,0,1,0,user_001672
4,0,11.5,0,0.351,0.0,Charlotte,0,Edge_Android_5583,0,0,0,user_002929
10,2,10.9,0,0.305,0.733,San Antonio,0,Edge_Windows_3053,0,0,0,user_000456
13,3,11.3,0,0.226,0.661,Charlotte,0,Firefox_iOS_7136,0,0,0,user_004468
11,3,16.0,0,0.293,0.399,Philadelphia,0,Firefox_Windows_7339,0,0,0,user_007571
12,0,6.3,0,0.258,0.0,Houston,0,Firefox_Android_2124,1,0,0,user_005675
3,0,10.2,0,0.291,0.0,New York,0,Safari_Windows_8099,0,1,0,user_004180
5,0,11.4,0,0.457,0.0,San Jose,0,Firefox_Windows_7006,0,0,0,user_000976
5,0,10.8,0,0.273,0.0,Jacksonville,0,Firefox_Windows_6359,0,1,0,user_003023
18,8,27.8,5,0.897,0.11,Dallas,2,Edge_Android_1375,0,1,1,fraud_000116
4,0,11.7,0,0.254,0.0,San Antonio,0,Chrome_macOS_7766,1,0,0,user_004271
17,11,3.3,5,0.59,0.186,Phoenix,3,Chrome_macOS_1007,0,1,1,fraud_000748
3,0,5.2,0,0.09,0.0,New York,0,Safari_iOS_6488,0,1,0,user_002969
32,7,13.3,3,0.086,0.819,Charlotte,0,Firefox_Android_7755,1,0,0,edge_000243
9,1,11.0,0,0.334,0.505,Philadelphia,0,Firefox_macOS_3203,1,0,0,user_005938
7,1,12.7,0,0.176,0.474,Austin,0,Safari_Android_5205,0,0,0,user_007568
12,1,15.6,0,0.127,0.863,Phoenix,0,Safari_Windows_4030,0,0,0,user_006994
14,2,13.1,0,0.335,0.231,Charlotte,0,Firefox_Windows_8552,0,0,0,user_004861
8,1,10.4,0,0.227,0.727,San Jose,0,Safari_macOS_9795,0,0,0,user_008297
8,1,11.7,0,0.389,0.252,San Antonio,0,Chrome_Android_7405,0,0,0,user_008043
9,0,17.6,0,0.66,0.0,Columbus,0,Firefox_Android_5399,0,1,0,user_000730
33,14,1.4,2,0.403,0.824,San Jose,0,Chrome_Windows_1063,1,0,0,edge_000408
8,0,6.9,0,0.142,0.0,Columbus,0,Chrome_Windows_3977,1,1,0,user_005716
9,0,14.3,0,0.162,0.0,Los Angeles,0,Safari_macOS_9648,0,1,0,user_006093
12,6,7.0,0,0.345,0.725,Austin,0,Safari_Android_7750,0,0,0,user_000830
7,1,18.9,0,0.026,0.095,Houston,0,Safari_iOS_2347,0,0,0,user_001871
21,14,23.0,4,0.923,0.478,Austin,6,Safari_iOS_9256,0,1,1,fraud_000254
12,2,11.3,0,0.263,0.132,Austin,0,Firefox_macOS_7040,0,1,0,user_004463
21,12,2.7,3,0.533,0.571,Austin,6,Safari_Android_9656,1,1,1,fraud_000621
8,1,13.8,0,0.179,0.647,Chicago,0,Safari_macOS_9369,1,1,0,user_000697
6,1,13.8,0,0.541,0.73,New York,0,Firefox_macOS_6532,0,1,0,user_003644
8,1,19.5,0,0.198,0.585,San Antonio,0,Safari_Windows_2496,0,1,0,user_005144
3,0,3.2,0,0.511,0.0,Fort Worth,0,Chrome_Windows_2771,0,0,0,user_000978
8,0,7.0,0,0.264,0.0,Houston,0,Firefox_Android_3278,0,0,0,user_001524
18,12,28.7,6,0.847,0.03,Charlotte,5,Safari_Android_4284,0,0,1,fraud_000364
41,9,17.1,0,0.487,0.779,San Diego,2,Firefox_iOS_5971,0,1,0,edge_000460
12,2,11.2,0,0.478,0.213,Los Angeles,0,Chrome_iOS_3514,1,0,0,user_002246
3,0,14.4,0,0.246,0.0,Dallas,0,Edge_macOS_9941,0,0,0,user_008185
10,1,14.9,0,0.243,0.928,San Jose,0,Chrome_Windows_4420,0,1,0,user_007837
8,1,19.9,0,0.349,0.479,Philadelphia,0,Safari_macOS_1647,0,0,0,user_005554
35,13,18.3,2,0.427,0.789,Jacksonville,0,Edge_iOS_8132,0,1,0,edge_000508
19,11,1.8,5,0.576,0.463,San Jose,2,Edge_macOS_8237,1,1,1,fraud_000100
9,3,9.5,0,0.308,0.756,Dallas,0,Edge_iOS_1356,0,1,0,user_000558
10,6,1.5,1,0.437,0.535,Los Angeles,0,Edge_iOS_8118,0,0,0,user_006861
13,1,20.7,0,0.464,0.359,Jacksonville,0,Safari_Windows_7445,0,1,0,user_004064
7,0,14.9,0,0.052,0.0,Columbus,0,Safari_Android_5201,0,1,0,user_006912
7,2,16.4,0,0.162,0.429,Jacksonville,0,Firefox_Android_6867,0,1,0,user_002691
14,1,9.6,0,0.082,0.77,Chicago,0,Safari_Android_8616,0,0,0,user_000166
9,1,10.6,0,0.317,0.921,Los Angeles,0,Safari_Android_3434,1,0,0,user_002386
21,11,16.8,6,0.723,0.198,Phoenix,1,Edge_Android_9132,0,0,1,fraud_000301
6,1,13.0,0,0.528,0.751,Chicago,0,Chrome_iOS_6060,0,0,0,user_002368
7,1,12.0,0,0.272,0.445,Houston,0,Chrome_macOS_9904,0,0,0,user_004430
15,3,10.5,0,0.06,0.945,Phoenix,0,Chrome_Android_4029,0,1,0,user_003699
9,0,10.5,0,0.296,0.0,Chicago,0,Safari_Windows_9174,0,1,0,user_002617
11,0,13.4,0,0.166,0.0,Los Angeles,0,Safari_iOS_1440,0,0,0,user_006461
8,0,10.5,0,0.352,0.0,Fort Worth,0,Firefox_Windows_7260,0,0,0,user_002608
7,2,14.6,0,0.314,0.584,Jacksonville,0,Firefox_Windows_6273,0,1,0,user_005757
12,3,11.0,0,0.652,0.585,San Jose,0,Safari_Android_2229,1,1,0,user_003908
8,3,15.4,0,0.412,0.75,New York,0,Chrome_macOS_3476,0,0,0,user_001550
11,2,12.1,0,0.107,0.632,Dallas,0,Chrome_Android_4751,0,0,0,user_007942
29,11,17.0,8,0.809,0.59,Chicago,3,Safari_Windows_1335,1,1,1,fraud_000793
13,2,13.7,0,0.313,0.602,Jacksonville,0,Edge_macOS_1238,0,0,0,user_005628
10,4,14.0,1,0.381,0.786,Columbus,0,Firefox_Android_4079,1,1,0,user_002767
12,0,8.1,0,0.336,0.0,Chicago,0,Edge_macOS_6453,0,1,0,user_008142
12,4,11.0,0,0.547,0.872,Jacksonville,0,Edge_macOS_3009,1,0,0,user_000446
10,2,14.0,0,0.171,0.42,San Diego,0,Edge_Android_5961,0,0,0,user_001955
1,0,12.1,0,0.211,0.0,San Jose,0,Edge_iOS_4096,0,1,0,user_001159
8,2,2.7,0,0.398,0.743,Philadelphia,0,Chrome_Android_2619,1,1,0,user_003318
7,0,10.9,0,0.03,0.0,Fort Worth,0,Firefox_Android_9962,1,1,0,user_004026
7,2,9.3,0,0.321,0.612,Philadelphia,0,Edge_macOS_9334,0,1,0,user_003003
21,9,24.5,5,0.794,0.061,San Jose,5,Safari_Windows_3500,0,1,1,fraud_000543
18,12,3.5,6,0.815,0.267,Dallas,6,Chrome_Windows_4891,0,1,1,fraud_000453
5,0,9.8,0,0.032,0.0,Austin,0,Edge_Windows_5946,0,1,0,user_007105
31,9,18.3,2,0.111,0.78,Fort Worth,0,Chrome_macOS_3605,1,1,0,edge_000269
9,2,4.2,0,0.603,0.45,San Diego,0,Chrome_macOS_9948,1,1,0,user_005574
9,0,14.3,0,0.414,0.0,Jacksonville,0,Edge_iOS_9187,0,0,0,user_003713
11,4,14.0,0,0.221,0.835,Charlotte,0,Chrome_Android_3849,0,0,0,user_004369
11,0,19.3,0,0.293,0.0,Los Angeles,0,Safari_iOS_8801,0,1,0,user_005139
6,0,14.8,0,0.322,0.0,Columbus,0,Chrome_Android_8465,0,1,0,user_007014
10,3,14.8,0,0.394,0.96,Chicago,0,Safari_macOS_3872,0,1,0,user_000856
36,9,3.1,2,0.086,0.854,New York,0,Edge_Windows_6818,0,1,0,edge_000091
6,0,13.6,0,0.095,0.0,Chicago,0,Firefox_iOS_7704,0,0,0,user_000957
6,2,9.2,0,0.215,0.753,Fort Worth,0,Edge_Android_4308,0,1,0,user_001793
8,3,7.5,0,0.239,0.453,San Jose,0,Firefox_macOS_2198,0,1,0,user_006748
11,2,19.7,0,0.308,0.852,Houston,0,Safari_Windows_8449,0,1,0,user_002214
33,18,11.4,8,0.174,0.672,Phoenix,1,Firefox_macOS_7074,1,1,0,edge_000021
7,1,14.7,0,0.101,0.522,Philadelphia,0,Safari_Windows_4674,0,1,0,user_008360
8,0,12.2,0,0.033,0.0,San Antonio,0,Safari_iOS_5837,0,0,0,user_000263
32,9,6.8,1,0.321,0.785,San Diego,0,Firefox_Android_9814,1,1,0,edge_000258
14,1,12.9,0,0.133,0.879,San Jose,0,Chrome_macOS_6237,1,0,0,user_001735
32,9,11.8,1,0.133,0.612,Phoenix,3,Chrome_Android_7872,0,1,0,edge_000253
10,2,9.8,0,0.087,0.501,Houston,0,Safari_macOS_8843,1,1,0,user_004778
9,0,10.3,0,0.169,0.0,Phoenix,0,Safari_macOS_1543,0,1,0,user_004797
14,3,4.4,0,0.293,0.641,San Diego,0,Safari_Android_2478,0,0,0,user_001934
9,2,11.2,0,0.096,0.323,Austin,0,Safari_Android_8540,1,1,0,user_008329
30,6,15.9,1,0.485,0.388,San Jose,1,Safari_macOS_2159,0,1,0,edge_000009
12,6,16.3,0,0.305,0.719,San Jose,0,Edge_Windows_1169,0,1,0,user_001890
13,1,13.6,0,0.182,0.324,San Diego,0,Safari_iOS_4022,0,1,0,user_001699
8,1,16.3,0,0.485,0.593,Philadelphia,0,Firefox_iOS_4088,0,1,0,user_000570
10,0,18.3,0,0.112,0.0,Charlotte,0,Edge_Windows_6254,0,1,0,user_004573
42,21,9.3,5,0.361,0.786,Columbus,1,Edge_Windows_8390,0,1,0,edge_000157
5,0,14.8,0,0.295,0.0,Chicago,0,Safari_Windows_1408,1,1,0,user_001702
14,5,22.9,0,0.476,0.713,Dallas,0,Firefox_Android_2246,0,0,0,user_007196
12,0,12.3,0,0.191,0.0,Chicago,0,Firefox_Windows_7848,0,1,0,user_006711
5,2,13.5,0,0.522,0.436,Houston,0,Safari_macOS_8468,1,1,0,user_002981
7,0,13.5,0,0.364,0.0,Jacksonville,0,Firefox_Android_6873,0,1,0,user_000946
27,20,1.0,16,0.504,0.402,Columbus,5,Edge_macOS_4379,1,1,1,fraud_000228
11,1,10.1,0,0.126,0.507,Houston,0,Edge_Windows_8741,1,1,0,user_004852
7,0,8.0,0,0.339,0.0,Phoenix,0,Chrome_Android_3059,0,1,0,user_002656
9,2,11.7,0,0.038,0.519,Phoenix,0,Chrome_macOS_6860,0,0,0,user_006679
13,0,18.7,0,0.191,0.0,San Diego,0,Edge_Windows_1153,0,0,0,user_007606
9,0,8.2,0,0.113,0.0,Los Angeles,0,Chrome_iOS_9798,0,1,0,user_005609
10,5,8.5,0,0.195,0.818,Fort Worth,0,Firefox_Android_2906,1,1,0,user_005070
8,3,10.2,0,0.046,0.596,New York,0,Edge_iOS_3869,1,1,0,user_007578
11,2,4.3,0,0.286,0.904,Dallas,0,Edge_iOS_1432,1,1,0,user_004327
9,1,6.7,0,0.325,0.35,Columbus,0,Edge_Android_4149,0,1,0,user_003521
9,2,7.6,0,0.045,0.56,San Jose,0,Firefox_macOS_2807,0,1,0,user_003052
26,17,19.3,14,0.61,0.498,Charlotte,4,Edge_Android_4098,1,1,1,fraud_000678
3,0,10.3,0,0.198,0.0,Columbus,0,Safari_Windows_5355,0,1,0,user_001315
6,0,12.1,0,0.206,0.0,Houston,0,Firefox_Windows_3869,0,1,0,user_001850
9,1,12.9,0,0.464,0.876,Fort Worth,0,Firefox_Android_4541,0,1,0,user_002659
16,9,27.2,8,0.693,0.311,Dallas,4,Firefox_macOS_4550,0,0,1,fraud_000155
7,0,16.0,0,0.208,0.0,San Jose,0,Chrome_Android_1444,0,0,0,user_000146
14,0,10.5,0,0.127,0.0,Jacksonville,0,Firefox_iOS_1344,0,1,0,user_002532
12,2,18.4,0,0.315,0.308,Austin,0,Edge_Android_5306,0,0,0,user_002627
15,1,17.1,0,0.191,0.873,Houston,0,Safari_Android_1834,1,0,0,user_001966
27,17,10.7,13,0.867,0.34,New York,12,Edge_Windows_1177,0,1,1,fraud_000591
3,0,9.2,0,0.618,0.0,Dallas,0,Firefox_iOS_6927,0,0,0,user_004371
6,0,15.2,0,0.299,0.0,San Diego,0,Edge_Android_8128,0,0,0,user_003728
11,0,10.2,0,0.192,0.0,Houston,0,Firefox_Android_9947,0,1,0,user_002658
9,2,15.5,0,0.367,0.637,Jacksonville,0,Chrome_Windows_9272,0,1,0,user_004313
6,1,12.7,0,0.138,0.846,New York,0,Safari_iOS_9694,1,1,0,user_004637
9,0,9.6,0,0.276,0.0,Columbus,0,Chrome_Windows_7919,0,1,0,user_005835
8,0,8.9,0,0.151,0.0,Philadelphia,0,Edge_iOS_3946,0,0,0,user_000836
6,1,14.7,0,0.358,0.426,Austin,0,Safari_iOS_3376,0,1,0,user_002726
12,0,7.5,0,0.482,0.0,Phoenix,0,Firefox_iOS_6935,0,1,0,user_007668
11,3,13.4,0,0.126,0.601,Jacksonville,0,Safari_Windows_2989,0,1,0,user_002844
10,2,19.5,0,0.152,0.945,Austin,0,Firefox_Windows_4635,0,1,0,user_006664
8,1,4.9,0,0.117,0.728,Austin,0,Chrome_Android_7686,0,0,0,user_000286
6,0,9.6,0,0.071,0.0,Columbus,0,Chrome_macOS_7360,0,0,0,user_002631
9,4,8.3,0,0.271,0.539,New York,0,Safari_iOS_7873,1,1,0,user_001737
22,9,8.7,3,0.759,0.003,Chicago,3,Edge_macOS_3463,1,1,1,fraud_000368
29,8,13.6,3,0.112,0.714,San Antonio,0,Edge_macOS_8305,0,1,0,edge_000628
8,0,7.2,0,0.241,0.0,Jacksonville,0,Chrome_Android_4382,0,1,0,user_002218
6,0,15.7,0,0.245,0.0,New York,0,Firefox_iOS_2926,0,1,0,user_007496
10,1,12.4,0,0.138,0.351,Phoenix,0,Safari_Android_1369,1,1,0,user_007644
5,0,6.0,0,0.158,0.0,Chicago,0,Chrome_Android_1492,1,0,0,user_004820
7,1,9.7,0,0.663,0.701,Columbus,0,Chrome_Android_2752,0,0,0,user_004173
6,1,14.1,0,0.561,0.81,Austin,0,Firefox_Android_2002,0,0,0,user_005792
13,2,13.2,0,0.448,0.6,Chicago,0,Firefox_iOS_8081,1,0,0,user_002219
10,2,21.6,0,0.139,0.156,Los Angeles,0,Edge_Windows_7676,0,0,0,user_002074
10,1,7.4,0,0.339,0.922,Chicago,0,Chrome_macOS_6409,0,1,0,user_005237
8,1,10.2,0,0.148,0.749,Austin,0,Safari_Android_5846,1,1,0,user_008354
9,0,4.6,0,0.333,0.0,Jacksonville,0,Chrome_iOS_2366,0,0,0,user_007385
6,0,12.7,0,0.173,0.0,Houston,0,Chrome_iOS_9906,0,0,0,user_002545
8,1,15.5,0,0.181,0.606,Phoenix,0,Firefox_iOS_5179,0,1,0,user_008484
8,1,9.2,0,0.27,0.255,Austin,0,Chrome_iOS_4154,1,1,0,user_004222
18,2,12.8,0,0.229,0.385,San Jose,0,Firefox_Windows_7962,1,0,0,user_002442
13,0,9.2,0,0.308,0.0,Dallas,0,Chrome_Windows_5228,1,1,0,user_008441
11,2,11.2,0,0.182,0.962,San Jose,0,Safari_Android_6074,0,1,0,user_003591
7,0,4.2,0,0.199,0.0,Philadelphia,0,Firefox_Android_3365,1,0,0,user_004174
8,4,14.9,0,0.002,0.824,San Antonio,0,Chrome_iOS_3859,0,1,0,user_008254
5,2,12.0,0,0.125,0.684,Los Angeles,0,Firefox_iOS_6095,1,1,0,user_005717
9,0,19.6,0,0.376,0.0,New York,0,Safari_Android_6211,1,0,0,user_008182
9,1,15.0,0,0.033,0.904,Charlotte,0,Chrome_macOS_4478,1,1,0,user_004146
10,1,11.6,0,0.385,0.529,Austin,0,Safari_iOS_8971,0,1,0,user_006619
13,1,10.3,0,0.358,0.463,New York,0,Edge_iOS_2419,0,0,0,user_004896
9,2,13.0,0,0.197,0.566,Los Angeles,0,Chrome_Android_3410,0,1,0,user_002814
16,10,16.1,5,0.887,0.605,San Antonio,6,Firefox_iOS_3213,0,1,1,fraud_000528
11,4,16.4,0,0.227,0.661,Charlotte,0,Edge_Windows_9106,0,0,0,user_001973
11,3,8.6,0,0.158,0.66,Chicago,0,Firefox_Windows_8177,1,0,0,user_003878
5,1,13.3,0,0.41,0.62,San Jose,0,Edge_Android_1353,1,0,0,user_005376
3,0,18.7,0,0.062,0.0,Houston,0,Edge_Android_1471,0,0,0,user_007177
10,2,9.6,0,0.218,0.617,Jacksonville,0,Edge_iOS_9302,0,0,0,user_004733
15,8,26.5,1,0.888,0.049,Philadelphia,1,Safari_Windows_9903,1,1,1,fraud_000574
8,1,12.7,0,0.466,0.746,Philadelphia,0,Edge_iOS_3730,1,0,0,user_001817
6,1,12.6,0,0.524,0.287,San Diego,0,Chrome_Windows_2228,0,1,0,user_005824
14,2,12.9,0,0.364,0.696,Philadelphia,0,Edge_Android_3672,0,1,0,user_003340
8,1,12.3,0,0.081,0.697,San Diego,0,Firefox_macOS_2586,0,0,0,user_000477
10,1,11.6,0,0.389,0.554,Los Angeles,0,Edge_Windows_3361,1,1,0,user_000243
13,1,7.8,0,0.063,0.562,Jacksonville,0,Chrome_Android_8844,0,0,0,user_001138
9,2,15.6,0,0.189,0.408,San Jose,0,Safari_macOS_2035,0,0,0,user_000280
7,0,19.2,0,0.208,0.0,Philadelphia,0,Firefox_iOS_6231,0,1,0,user_000473
10,2,7.9,0,0.207,0.742,New York,0,Safari_iOS_2006,0,1,0,user_001544
8,0,8.7,0,0.428,0.0,Austin,0,Chrome_iOS_2359,0,1,0,user_002694
15,2,11.2,0,0.174,0.508,Fort Worth,0,Chrome_Android_5934,0,0,0,user_008229
9,0,11.0,0,0.255,0.0,San Antonio,0,Firefox_iOS_4030,1,1,0,user_005292
10,1,11.8,0,0.377,0.635,San Jose,0,Edge_Android_3005,0,0,0,user_002922
32,10,19.9,2,0.252,0.38,Houston,3,Chrome_Android_6477,1,1,0,edge_000044
7,1,9.8,0,0.376,0.738,Jacksonville,0,Chrome_Android_2383,0,0,0,user_004633
8,0,14.9,0,0.121,0.0,Jacksonville,0,Chrome_Windows_1790,1,1,0,user_005468
9,2,13.6,0,0.374,0.188,Charlotte,0,Edge_iOS_6568,0,1,0,user_006365
5,0,9.5,0,0.096,0.0,San Diego,0,Edge_Android_7914,0,1,0,user_001838
21,12,21.2,5,0.634,0.235,New York,1,Edge_Windows_4338,1,1,1,fraud_000552
4,0,15.4,0,0.138,0.0,Charlotte,0,Safari_Windows_4548,0,0,0,user_001144
13,0,16.3,0,0.236,0.0,Jacksonville,0,Chrome_iOS_5478,1,1,0,user_001822
4,0,2.5,0,0.167,0.0,Philadelphia,0,Firefox_macOS_9040,1,0,0,user_003567
11,3,11.1,0,0.299,0.592,Houston,0,Edge_Android_8249,0,1,0,user_001718
21,10,29.9,3,0.683,0.386,Jacksonville,6,Firefox_iOS_1385,1,1,1,fraud_000376
8,0,10.5,0,0.361,0.0,Charlotte,0,Chrome_macOS_4463,0,1,0,user_000624
8,1,19.6,0,0.145,0.685,Jacksonville,0,Edge_iOS_6740,0,0,0,user_006205
8,1,16.4,0,0.153,0.422,San Diego,0,Chrome_macOS_3879,1,0,0,user_004263
